iter	TotalF1:average=Macro	MultiClassOneVsAll
3382	0.7114254381	0.3955900244
3383	0.7114203573	0.3955884184
3384	0.7114237075	0.3955853976
3385	0.7114196505	0.3955842887
3386	0.7114437516	0.3955805413
3387	0.711433111	0.3955782853
3388	0.7114232288	0.3955779412
3389	0.7114683521	0.3955744615
3390	0.7114619256	0.3955677698
3391	0.7114903737	0.3955644049
3392	0.7114861211	0.3955635636
3393	0.7114992605	0.395560887
3394	0.71149991	0.3955593192
3395	0.7114912731	0.3955582868
3396	0.7114866423	0.3955538894
3397	0.7115061555	0.3955526658
3398	0.7115026713	0.3955517863
3399	0.7115214928	0.3955507156
3400	0.7115271327	0.3955473124
3401	0.7115072216	0.3955434122
3402	0.7114801677	0.3955407737
3403	0.7115210151	0.3955343497
3404	0.7115212281	0.3955329732
3405	0.7115288362	0.3955299141
3406	0.711509792	0.3955269698
3407	0.7114872172	0.3955201252
3408	0.7114824159	0.3955159955
3409	0.7114677545	0.3955137394
3410	0.711482998	0.3955136247
3411	0.7114745279	0.3955104127
3412	0.7115038006	0.395506283
3413	0.7115070049	0.3955034151
3414	0.7115028895	0.3955021533
3415	0.7115028895	0.3955017326
3416	0.7115021363	0.3954984059
3417	0.711538418	0.3954954998
3418	0.7115350968	0.3954921731
3419	0.7115365933	0.3954878522
3420	0.7115508049	0.3954853667
3421	0.7115504298	0.3954829195
3422	0.7115706784	0.3954771456
3423	0.7115648395	0.3954744689
3424	0.7115600382	0.3954702627
3425	0.7115605027	0.3954691156
3426	0.7115605027	0.3954687714
3427	0.7115801727	0.3954666683
3428	0.7115828368	0.3954613532
3429	0.711599663	0.3954580647
3430	0.7115887433	0.3954558852
3431	0.71158716	0.3954545851
3432	0.7115797805	0.3954522908
3433	0.7115811782	0.3954498053
3434	0.7115810717	0.3954443755
3435	0.7115569423	0.3954416988
3436	0.7115596147	0.3954408194
3437	0.7115602503	0.3954391751
3438	0.7115676336	0.3954383339
3439	0.7115902053	0.3954361161
3440	0.7116042914	0.3954334394
3441	0.7115975239	0.3954327129
3442	0.7115654401	0.3954298068
3443	0.7115669287	0.3954282773
3444	0.7115539035	0.3954265183
3445	0.7115737629	0.3954242623
3446	0.7116114441	0.3954184501
3447	0.7116342109	0.3954130585
3448	0.7116300344	0.3954073228
3449	0.7116358641	0.3954013194
3450	0.7116452672	0.3953997899
3451	0.7116673992	0.3953955455
3452	0.7116561867	0.3953926394
3453	0.7116706858	0.3953895039
3454	0.711671378	0.3953869801
3455	0.7116411582	0.3953846094
3456	0.7116192448	0.3953804032
3457	0.7116292976	0.3953770382
3458	0.7116320022	0.3953717614
3459	0.7116303403	0.3953656433
3460	0.7116347165	0.3953605194
3461	0.7116656801	0.3953560455
3462	0.7116700034	0.3953540954
3463	0.7116685023	0.3953529482
3464	0.7116935598	0.3953501951
3465	0.7116592622	0.3953448418
3466	0.7116627474	0.3953433123
3467	0.7116812152	0.3953388384
3468	0.7116881574	0.3953365059
3469	0.7116836356	0.3953340204
3470	0.7116889961	0.3953290112
3471	0.7116750938	0.3953278258
3472	0.711689313	0.3953267552
3473	0.7116931806	0.3953252256
3474	0.7117335473	0.3953224343
3475	0.711733261	0.3953203312
3476	0.7117281806	0.3953192987
3477	0.7117425695	0.3953168133
3478	0.7117198653	0.3953158191
3479	0.711704447	0.3953146719
3480	0.7117269511	0.3953130277
3481	0.7117501248	0.3953095863
3482	0.7117922476	0.3953046153
3483	0.711757144	0.3953032005
3484	0.7117716291	0.3953018239
3485	0.7117920484	0.3952997208
3486	0.7117958128	0.3952987266
3487	0.7118006282	0.3952956294
3488	0.7117927497	0.3952908114
3489	0.7117734347	0.3952861081
3490	0.7117935747	0.3952845403
3491	0.7118092752	0.3952799517
3492	0.7117743556	0.3952770839
3493	0.7117957318	0.395275975
3494	0.7118099309	0.3952745219
3495	0.711837553	0.3952721512
3496	0.7118739737	0.3952700863
3497	0.7118685982	0.3952652301
3498	0.7118583559	0.395262974
3499	0.7118583559	0.3952624769
3500	0.7118642975	0.3952586531
3501	0.7118747475	0.3952558235
3502	0.7119185703	0.3952524203
3503	0.7119295027	0.3952476023
3504	0.7119444809	0.395247067
3505	0.7119438922	0.3952439315
3506	0.7119348483	0.3952406812
3507	0.7119301285	0.3952370868
3508	0.7119112133	0.3952344102
3509	0.7118970067	0.395232613
3510	0.7119008874	0.3952315423
3511	0.7119103069	0.3952296304
3512	0.7119017264	0.3952279479
3513	0.7119455092	0.3952253095
3514	0.7119119004	0.3952224034
3515	0.7119546485	0.395219765
3516	0.7119756412	0.3952158647
3517	0.7119563259	0.3952156735
3518	0.7119550091	0.3952098231
3519	0.7119791398	0.3952035138
3520	0.7119680507	0.3951994988
3521	0.7119585211	0.3951977016
3522	0.7119684466	0.3951941072
3523	0.7119633498	0.3951928454
3524	0.7119895583	0.3951904746
3525	0.7119776421	0.3951868802
3526	0.7119821639	0.395185083
3527	0.7119726421	0.3951849301
3528	0.7119508162	0.3951804562
3529	0.7119466698	0.3951803033
3530	0.7119675745	0.3951791944
3531	0.7119776551	0.3951783149
3532	0.7119664407	0.3951773972
3533	0.711985395	0.395175753
3534	0.711977464	0.3951729616
3535	0.7119732225	0.3951704761
3536	0.7119463028	0.3951642433
3537	0.7119717076	0.395162102
3538	0.7119549494	0.395160343
3539	0.7119307789	0.3951594253
3540	0.7119402792	0.3951587752
3541	0.7119688226	0.3951559839
3542	0.7119838817	0.3951538425
3543	0.711984426	0.3951516247
3544	0.7120100086	0.3951494452
3545	0.7119961841	0.3951472656
3546	0.7119943166	0.3951444742
3547	0.7119896777	0.3951436712
3548	0.711973022	0.3951422946
3549	0.7120033517	0.3951354118
3550	0.7120142584	0.3951305938
3551	0.7120187804	0.3951298672
3552	0.7120119937	0.3951279936
3553	0.7120069131	0.3951256993
3554	0.7119917855	0.3951238639
3555	0.7119960078	0.3951191223
3556	0.7119859591	0.3951157192
3557	0.7120001808	0.3951132719
3558	0.7119708802	0.395111513
3559	0.711986798	0.3951086833
3560	0.7120024248	0.3951067714
3561	0.7119850876	0.3951042477
3562	0.7119992123	0.3951026417
3563	0.7120044244	0.3950996209
3564	0.7120145638	0.3950950324
3565	0.7120534063	0.3950913233
3566	0.7120492305	0.3950880348
3567	0.712023068	0.3950833315
3568	0.7120325898	0.395082452
3569	0.7120632657	0.39507924
3570	0.71203887	0.3950765634
3571	0.7120425318	0.3950725484
3572	0.712058729	0.3950711335
3573	0.7120455727	0.3950652066
3574	0.7120581758	0.3950620711
3575	0.7120635571	0.3950609622
3576	0.7120691959	0.3950586297
3577	0.7120881812	0.3950556471
3578	0.7120878884	0.3950554942
3579	0.7120959926	0.3950545
3580	0.7120866695	0.3950528175
3581	0.7120916003	0.3950499496
3582	0.7121511959	0.3950430668
3583	0.7121563587	0.3950413078
3584	0.7121010211	0.3950385929
3585	0.7121279113	0.3950365281
3586	0.7121479545	0.3950342338
3587	0.7121667825	0.3950315571
3588	0.7121446777	0.3950295305
3589	0.7121462713	0.3950290334
3590	0.7121565416	0.3950276568
3591	0.7121153899	0.3950211564
3592	0.7121301682	0.3950205063
3593	0.7121213725	0.3950181356
3594	0.7121164787	0.3950148088
3595	0.7120876311	0.3950110615
3596	0.7121099164	0.3950073524
3597	0.7121167488	0.3950064347
3598	0.7121126185	0.3950049434
3599	0.7121173163	0.3950038728
3600	0.7121258693	0.3950003548
3601	0.7121755582	0.3949961869
3602	0.7121954386	0.3949931279
3603	0.7121614328	0.3949909865
3604	0.7121282418	0.3949871245
3605	0.7121126841	0.3949841037
3606	0.7120749115	0.3949808152
3607	0.7120709617	0.3949778326
3608	0.7120979818	0.3949722116
3609	0.7120902864	0.3949681584
3610	0.7120899263	0.3949673171
3611	0.7120786275	0.3949659406
3612	0.7120956447	0.3949625756
3613	0.7121009902	0.3949572223
3614	0.7120989616	0.3949488864
3615	0.7121243655	0.3949465921
3616	0.7121195634	0.3949439537
3617	0.7121342334	0.3949417359
3618	0.7121241879	0.3949393269
3619	0.7121248774	0.3949364972
3620	0.7121390158	0.3949324822
3621	0.7121513163	0.3949309145
3622	0.7121782512	0.3949292702
3623	0.7121920092	0.3949275113
3624	0.7121960822	0.3949260582
3625	0.7121470389	0.394922005
3626	0.712136973	0.3949196342
3627	0.7121357255	0.3949174164
3628	0.7121269673	0.3949146633
3629	0.7121327564	0.3949130191
3630	0.7121369989	0.3949091953
3631	0.7121204094	0.3949055244
3632	0.7121539237	0.394902733
3633	0.712169247	0.3949001711
3634	0.7121589734	0.3948961561
3635	0.7121585974	0.3948941677
3636	0.7121643237	0.3948938235
3637	0.7121637301	0.3948886614
3638	0.7122084623	0.3948856024
3639	0.7121928762	0.3948826963
3640	0.7121790164	0.3948805167
3641	0.7121895426	0.3948758899
3642	0.7121841467	0.3948732897
3643	0.7122017254	0.3948685099
3644	0.7121964614	0.3948632713
3645	0.7121798247	0.3948594857
3646	0.7121834402	0.394858721
3647	0.7122014769	0.3948542854
3648	0.7122076804	0.3948516087
3649	0.7122111656	0.3948500792
3650	0.7122074967	0.3948490085
3651	0.712183952	0.3948472495
3652	0.712218672	0.3948451847
3653	0.7121863154	0.3948396019
3654	0.7121818947	0.3948372312
3655	0.7121779224	0.394832069
3656	0.7121927886	0.3948288188
3657	0.7121463279	0.3948257597
3658	0.7121670732	0.3948221271
3659	0.7121823157	0.3948215536
3660	0.7121716627	0.3948191446
3661	0.7121767719	0.3948157796
3662	0.7121778225	0.3948150531
3663	0.7121621176	0.3948102351
3664	0.7121573157	0.3948100057
3665	0.712162676	0.3948089732
3666	0.7121653725	0.3948062201
3667	0.7121495585	0.3948040023
3668	0.7121546387	0.3948024345
3669	0.7121780199	0.3947994519
3670	0.7121888365	0.3947965841
3671	0.7121964307	0.3947926073
3672	0.7121697411	0.3947859921
3673	0.712139498	0.3947816712
3674	0.7121514835	0.3947798358
3675	0.7121742722	0.3947780004
3676	0.7121649502	0.3947761649
3677	0.7121603166	0.394776012
3678	0.7121395403	0.3947725323
3679	0.7121648584	0.3947710028
3680	0.7121904435	0.3947667584
3681	0.7122048704	0.3947641964
3682	0.7121922605	0.3947590343
3683	0.7121925404	0.3947589196
3684	0.7121829532	0.3947577342
3685	0.7121766529	0.3947564341
3686	0.7121677103	0.3947545222
3687	0.712175796	0.3947522661
3688	0.7122051556	0.3947480982
3689	0.7122285181	0.3947436243
3690	0.7122147529	0.3947426301
3691	0.7122376424	0.3947386916
3692	0.7122528654	0.3947380033
3693	0.7122439554	0.3947355179
3694	0.7122189953	0.3947328412
3695	0.7122123893	0.3947289027
3696	0.7122176669	0.3947279467
3697	0.7122733063	0.3947248877
3698	0.7122687691	0.3947195343
3699	0.7122250134	0.3947153664
3700	0.7122385928	0.3947114279
3701	0.7122224227	0.3947064952
3702	0.7122127225	0.3947048892
3703	0.7122276845	0.3947030537
3704	0.7122527135	0.3947017536
3705	0.7122469872	0.3947009889
3706	0.7122539543	0.3946987711
3707	0.7122616965	0.3946963238
3708	0.7122464537	0.3946931501
3709	0.7122628015	0.3946914293
3710	0.712248411	0.3946880262
3711	0.7122578312	0.3946864966
3712	0.7122507926	0.3946817169
3713	0.7122662056	0.3946804168
3714	0.7122567032	0.3946784284
3715	0.7122519979	0.3946760576
3716	0.712282778	0.3946742222
3717	0.7122407437	0.3946708573
3718	0.7122588697	0.3946666511
3719	0.7122687654	0.3946608006
3720	0.7122742431	0.3946589652
3721	0.712255289	0.3946550649
3722	0.7122561728	0.3946520441
3723	0.7122610607	0.3946493292
3724	0.7122571167	0.3946434788
3725	0.71228937	0.3946402668
3726	0.712259979	0.3946382019
3727	0.7122801341	0.3946347987
3728	0.7123005258	0.394632428
3729	0.7123132801	0.3946289865
3730	0.712298486	0.3946259275
3731	0.7123088315	0.3946234803
3732	0.7123460095	0.3946191211
3733	0.7123465498	0.3946177446
3734	0.7123407123	0.3946174386
3735	0.7123574811	0.3946128501
3736	0.712357188	0.3946100969
3737	0.7123515342	0.394607382
3738	0.7123657697	0.3946066173
3739	0.7123759872	0.3946035965
3740	0.7123473197	0.3945990461
3741	0.7123528773	0.3945974784
3742	0.7123560019	0.3945964077
3743	0.7123661778	0.3945922397
3744	0.7123802163	0.3945888748
3745	0.7123748281	0.3945845157
3746	0.7123701277	0.3945829097
3747	0.7123952804	0.394580233
3748	0.7123856777	0.3945771739
3749	0.7123851864	0.3945718206
3750	0.7123807621	0.3945700999
3751	0.7123977133	0.3945672703
3752	0.7123883927	0.3945641348
3753	0.7124293648	0.394559202
3754	0.7124288046	0.3945564107
3755	0.7124332433	0.3945544605
3756	0.7124035675	0.3945524339
3757	0.7124173262	0.3945481512
3758	0.7124170463	0.3945449392
3759	0.7124037919	0.3945425302
3760	0.7124133762	0.3945389741
3761	0.7124269423	0.3945372916
3762	0.7124310017	0.3945368328
3763	0.7124548127	0.3945333149
3764	0.7124490761	0.3945324736
3765	0.7124458566	0.3945295675
3766	0.7124466813	0.3945280762
3767	0.7124402261	0.3945265467
3768	0.7124412413	0.3945226847
3769	0.7124502158	0.394519358
3770	0.7124595355	0.3945181726
3771	0.7124789211	0.3945173313
3772	0.7124741053	0.3945164519
3773	0.7124796627	0.3945164519
3774	0.7124830491	0.3945128575
3775	0.7124822237	0.3945101426
3776	0.7124689377	0.394508116
3777	0.7124604429	0.3945058217
3778	0.7124691209	0.3945036039
3779	0.7124543713	0.3945021891
3780	0.7124559703	0.3945012331
3781	0.7124878675	0.3944984417
3782	0.7124890824	0.394495918
3783	0.7125021166	0.3944920942
3784	0.7125165349	0.3944866644
3785	0.7124823822	0.3944837201
3786	0.7124626723	0.3944823435
3787	0.7124366064	0.3944784814
3788	0.7124656919	0.3944771049
3789	0.7124598544	0.3944761872
3790	0.7124578123	0.3944753842
3791	0.7124588485	0.3944746959
3792	0.7124903591	0.3944727075
3793	0.7125143939	0.3944697249
3794	0.7125035586	0.3944663217
3795	0.7125263035	0.3944625744
3796	0.7125241462	0.3944609302
3797	0.7125055822	0.3944600124
3798	0.7125207294	0.3944585212
3799	0.7125354134	0.3944555003
3800	0.7125353168	0.3944525178
3801	0.7125336392	0.3944504147
3802	0.7125725382	0.3944471644
3803	0.7125774364	0.3944434554
3804	0.7125847865	0.3944394786
3805	0.7125754931	0.3944369166
3806	0.7125991384	0.3944347371
3807	0.7126037439	0.3944330164
3808	0.7126005231	0.3944302632
3809	0.7125990963	0.3944268983
3810	0.7125850665	0.3944246422
3811	0.712584311	0.3944218126
3812	0.7126001133	0.3944209714
3813	0.712629203	0.3944179123
3814	0.7126345766	0.3944144709
3815	0.7126238555	0.3944130943
3816	0.712618495	0.3944113354
3817	0.7126181185	0.3944051026
3818	0.7126525225	0.3944016994
3819	0.7126656365	0.3943965372
3820	0.7126576004	0.3943945871
3821	0.7126545752	0.3943888896
3822	0.71265402	0.3943861747
3823	0.7126916215	0.3943847599
3824	0.7127009325	0.3943820832
3825	0.7127237394	0.3943796742
3826	0.7127246049	0.3943778006
3827	0.7127200575	0.3943742062
3828	0.7127395417	0.3943719884
3829	0.7127614089	0.3943698853
3830	0.7127670624	0.3943675528
3831	0.7127575586	0.3943667115
3832	0.7127380714	0.3943606699
3833	0.7127676466	0.3943563872
3834	0.7127819655	0.3943547048
3835	0.7127944111	0.3943519898
3836	0.7128185299	0.3943470954
3837	0.7128089121	0.3943447246
3838	0.7128078905	0.3943407861
3839	0.7128095446	0.3943367711
3840	0.7128228706	0.3943348974
3841	0.7128381153	0.3943307295
3842	0.7128222996	0.3943301559
3843	0.7128595183	0.3943257968
3844	0.7128646982	0.3943222024
3845	0.7128209247	0.3943184933
3846	0.7128489187	0.3943148989
3847	0.7128443968	0.3943110369
3848	0.7128450426	0.3943093926
3849	0.7128201564	0.3943069071
3850	0.712805374	0.3943062571
3851	0.7128293962	0.3943053394
3852	0.7128293962	0.3943052629
3853	0.712815188	0.3943023568
3854	0.7128058638	0.3943023568
3855	0.7128289336	0.3943012479
3856	0.7128086939	0.3942965446
3857	0.7128419541	0.3942931797
3858	0.7128295377	0.3942867174
3859	0.7128303915	0.3942838496
3860	0.7128313719	0.3942794904
3861	0.7128399542	0.3942753607
3862	0.7128052719	0.3942691279
3863	0.7128192134	0.3942630863
3864	0.7128504817	0.3942589566
3865	0.7128654621	0.3942573506
3866	0.7128674467	0.3942533356
3867	0.7128896521	0.3942489764
3868	0.7128835354	0.3942432407
3869	0.7129021828	0.3942406405
3870	0.7129125404	0.394240067
3871	0.7129017201	0.3942366255
3872	0.7128999535	0.3942311575
3873	0.7129253849	0.3942298574
3874	0.7129409095	0.3942293221
3875	0.7129501358	0.3942225539
3876	0.7129504149	0.394219839
3877	0.712964456	0.3942192272
3878	0.7129557917	0.3942170859
3879	0.712946566	0.3942165123
3880	0.7129954606	0.3942140651
3881	0.713010985	0.3942116178
3882	0.7129959215	0.3942090559
3883	0.7130090263	0.3942074499
3884	0.7130089292	0.3942019054
3885	0.7129994102	0.3941992669
3886	0.7129718314	0.3941956725
3887	0.7129894559	0.3941944872
3888	0.7129730808	0.3941936077
3889	0.7129879463	0.3941928812
3890	0.7129836202	0.3941924606
3891	0.7129869255	0.3941897074
3892	0.7130118984	0.3941866866
3893	0.712986257	0.3941830922
3894	0.7130099993	0.394180645
3895	0.7129941844	0.3941785036
3896	0.7129715877	0.3941774712
3897	0.7129715905	0.394175024
3898	0.712964502	0.3941701295
3899	0.7129956113	0.3941664204
3900	0.7129608805	0.3941633614
3901	0.7129800782	0.3941621377
3902	0.7130112918	0.394158008
3903	0.7129860638	0.3941540695
3904	0.7129757036	0.3941505898
3905	0.7129852225	0.3941488309
3906	0.7129775602	0.3941462689
3907	0.7129812555	0.3941430569
3908	0.7129708999	0.3941420245
3909	0.7129563244	0.3941412598
3910	0.7129717622	0.3941391567
3911	0.7129769292	0.3941390802
3912	0.7129625667	0.3941335739
3913	0.7129583119	0.3941324268
3914	0.7129538864	0.394130859
3915	0.7129724522	0.3941290236
3916	0.712986094	0.3941265381
3917	0.7129808178	0.3941256586
3918	0.7129738913	0.3941213377
3919	0.7129550467	0.3941210318
3920	0.7129987649	0.3941188522
3921	0.7129699882	0.3941151431
3922	0.7130125861	0.3941109752
3923	0.7130001128	0.3941050483
3924	0.71300077	0.3941029834
3925	0.7130092548	0.3940990067
3926	0.7130141522	0.3940967889
3927	0.713002774	0.3940923915
3928	0.7130383426	0.3940863881
3929	0.7130343798	0.394085891
3930	0.7130327709	0.3940813789
3931	0.7130483925	0.3940773257
3932	0.7130640248	0.3940733107
3933	0.7130584563	0.3940718194
3934	0.7130536534	0.3940709781
3935	0.7130526221	0.3940674985
3936	0.71306186	0.394065816
3937	0.7130814463	0.3940645159
3938	0.713076924	0.3940639041
3939	0.7130637401	0.3940589714
3940	0.7130838409	0.3940545358
3941	0.7130702045	0.3940530062
3942	0.7130682354	0.3940503296
3943	0.7130942268	0.3940479971
3944	0.7130943233	0.3940473852
3945	0.7130980204	0.3940438673
3946	0.7131085618	0.3940426437
3947	0.7130987615	0.3940424143
3948	0.7130888402	0.3940378257
3949	0.7130947744	0.3940354932
3950	0.7130809266	0.394033849
3951	0.7130903342	0.3940330077
3952	0.7130965583	0.3940282662
3953	0.7131114231	0.3940257043
3954	0.7131252712	0.3940224158
3955	0.7131381948	0.3940192803
3956	0.7131320793	0.3940180184
3957	0.7131374385	0.3940133916
3958	0.7131318971	0.3940098354
3959	0.7131404556	0.3940040997
3960	0.7131746423	0.3939983258
3961	0.713182441	0.3939923989
3962	0.7131633176	0.3939904105
3963	0.7131640685	0.3939882309
3964	0.7131473042	0.3939832982
3965	0.7131562639	0.3939821893
3966	0.7132036379	0.3939789391
3967	0.7132110033	0.3939746182
3968	0.7132457646	0.393968653
3969	0.7132224965	0.3939671235
3970	0.713242066	0.3939653263
3971	0.7132233342	0.3939607377
3972	0.7132027043	0.3939582905
3973	0.7132119568	0.393955002
3974	0.7131770314	0.3939525166
3975	0.7131919958	0.3939512547
3976	0.7132021727	0.3939465514
3977	0.7132359957	0.3939442189
3978	0.7132386211	0.3939424217
3979	0.7132337355	0.3939410069
3980	0.7132283614	0.3939374507
3981	0.7132719533	0.3939343152
3982	0.71327797	0.3939322886
3983	0.7132695327	0.3939270118
3984	0.713275174	0.3939236086
3985	0.7132583973	0.3939193641
3986	0.7132533142	0.3939174522
3987	0.7132632847	0.3939165345
3988	0.713290712	0.3939125195
3989	0.7132636748	0.3939086957
3990	0.7132689542	0.3939071662
3991	0.7132936211	0.3939046425
3992	0.7132844772	0.3939035336
3993	0.7132804296	0.3939015069
3994	0.7132954079	0.3938992891
3995	0.7132951294	0.3938953506
3996	0.7133085974	0.3938946241
3997	0.7132885665	0.3938928651
3998	0.7132455049	0.3938895384
3999	0.7132715721	0.3938861352
4000	0.7133000293	0.3938832674
4001	0.7133071782	0.3938786406
4002	0.7133020946	0.3938747403
4003	0.713296174	0.3938721401
4004	0.7133294084	0.393868431
4005	0.7133431552	0.3938652955
4006	0.7133380738	0.3938643013
4007	0.7133506073	0.3938582597
4008	0.71335919	0.3938566154
4009	0.7133504115	0.3938548947
4010	0.7133093632	0.3938513386
4011	0.7133132957	0.3938471324
4012	0.7133157646	0.3938452205
4013	0.7133258406	0.3938432321
4014	0.7133209428	0.3938421997
4015	0.713339995	0.3938410525
4016	0.7133502704	0.3938379552
4017	0.7133346238	0.3938350492
4018	0.7133183431	0.3938327166
4019	0.7133058946	0.3938289693
4020	0.7133050566	0.3938269809
4021	0.7133383893	0.3938254896
4022	0.7133522373	0.3938232718
4023	0.7133580839	0.3938222394
4024	0.7133773891	0.3938208628
4025	0.7133861834	0.3938186068
4026	0.71339199	0.393815433
4027	0.7133618534	0.3938135593
4028	0.7133612822	0.3938103091
4029	0.7133937663	0.3938058353
4030	0.7134034815	0.3938051087
4031	0.7134030071	0.3938037322
4032	0.7133880595	0.3937994495
4033	0.7133959434	0.3937954345
4034	0.7134139107	0.3937905018
4035	0.7134132405	0.3937900429
4036	0.7134181548	0.3937880928
4037	0.7134094872	0.3937870604
4038	0.7134151401	0.3937836954
4039	0.7134238199	0.3937805599
4040	0.7134123569	0.3937761243
4041	0.7134018324	0.3937727975
4042	0.7134032269	0.3937691649
4043	0.7134079433	0.3937677884
4044	0.7134188333	0.3937635822
4045	0.7134519857	0.3937610202
4046	0.713431833	0.3937574258
4047	0.7134550293	0.3937523402
4048	0.7134408057	0.393751996
4049	0.7134266793	0.3937512695
4050	0.7134143417	0.3937437366
4051	0.7134295887	0.3937392245
4052	0.7134637827	0.3937357066
4053	0.713448973	0.3937337182
4054	0.7134674538	0.3937297032
4055	0.7134571795	0.3937278678
4056	0.7134664064	0.3937253441
4057	0.7134761352	0.3937220174
4058	0.7134898964	0.3937202967
4059	0.7134760383	0.3937186142
4060	0.713476888	0.3937153639
4061	0.7134801834	0.3937100871
4062	0.7134982034	0.3937012541
4063	0.713487929	0.3936991892
4064	0.7134851832	0.3936979274
4065	0.7134884061	0.393697545
4066	0.7135282316	0.393694983
4067	0.7135324795	0.3936933006
4068	0.7135261544	0.3936894385
4069	0.7135216316	0.3936891709
4070	0.7135243409	0.3936856912
4071	0.713540434	0.3936852323
4072	0.7135502317	0.3936841999
4073	0.713546449	0.3936801849
4074	0.7135463645	0.3936775082
4075	0.7135541958	0.3936738756
4076	0.7135501376	0.3936723843
4077	0.7135548151	0.3936691723
4078	0.7135510563	0.3936656162
4079	0.7135317489	0.3936609511
4080	0.7135312992	0.3936557125
4081	0.7135127367	0.3936527682
4082	0.7135223387	0.3936512769
4083	0.7135230789	0.3936509328
4084	0.7135228974	0.3936494415
4085	0.7135381438	0.3936460383
4086	0.7135062499	0.3936422145
4087	0.713535739	0.3936391937
4088	0.7135297915	0.3936376259
4089	0.7135336877	0.3936348728
4090	0.7135489884	0.3936321196
4091	0.713534305	0.3936258486
4092	0.7135433653	0.3936256192
4093	0.7135780385	0.3936218718
4094	0.7135884914	0.3936202658
4095	0.7136003298	0.3936159449
4096	0.7136052416	0.3936126182
4097	0.7136103084	0.3936119682
4098	0.7136304617	0.3936110504
4099	0.7136240002	0.3936097886
4100	0.7136337009	0.3936066531
4101	0.7136388626	0.3936048941
4102	0.7136583496	0.3936020645
4103	0.7136608487	0.3935985848
4104	0.7136597349	0.3935969406
4105	0.713668333	0.3935926579
4106	0.7136630695	0.3935902489
4107	0.7136532728	0.3935902107
4108	0.7136667423	0.3935870752
4109	0.7136435799	0.3935826778
4110	0.7136320948	0.3935804982
4111	0.7136409699	0.393578701
4112	0.7136521631	0.3935778598
4113	0.71367373	0.3935742272
4114	0.7136680753	0.3935685679
4115	0.7136802745	0.3935674208
4116	0.7136872412	0.3935640176
4117	0.7136740494	0.3935618763
4118	0.7136891096	0.3935591231
4119	0.7137083305	0.3935564465
4120	0.7137030682	0.3935533874
4121	0.7137030682	0.3935524697
4122	0.7137022492	0.3935513608
4123	0.7137121431	0.393550596
4124	0.713722122	0.3935502136
4125	0.7137179766	0.3935484165
4126	0.7137365421	0.3935462751
4127	0.7137386254	0.3935435985
4128	0.7137390769	0.393541763
4129	0.713742479	0.3935392393
4130	0.713726386	0.3935339242
4131	0.7137338547	0.3935317829
4132	0.7137355177	0.393529871
4133	0.7137366458	0.3935262766
4134	0.7137551509	0.3935252824
4135	0.7137406096	0.3935231411
4136	0.7137445732	0.3935214968
4137	0.7137733377	0.3935209997
4138	0.7137965004	0.3935192026
4139	0.7137573062	0.3935144228
4140	0.7137653642	0.3935111726
4141	0.7137805225	0.3935090695
4142	0.7137862456	0.3935070046
4143	0.7137808971	0.3935044427
4144	0.7137726905	0.3935001218
4145	0.7137845411	0.3934983246
4146	0.7138116625	0.3934956861
4147	0.7138106301	0.3934943478
4148	0.7138064838	0.3934912888
4149	0.7138017784	0.3934888798
4150	0.7138004792	0.3934857825
4151	0.7138093289	0.3934839088
4152	0.7137873828	0.3934803144
4153	0.7137872856	0.3934797408
4154	0.7137879504	0.3934767583
4155	0.7137888863	0.3934757259
4156	0.7137982112	0.3934739287
4157	0.7138094166	0.3934732786
4158	0.7137851027	0.3934695313
4159	0.7138063889	0.3934667399
4160	0.7137992295	0.3934625719
4161	0.7137864018	0.3934593982
4162	0.7137910215	0.3934575245
4163	0.7137924717	0.3934546949
4164	0.71378379	0.3934540066
4165	0.7137893471	0.3934499916
4166	0.7138267728	0.3934483091
4167	0.7137924797	0.3934452501
4168	0.7138355365	0.393441541
4169	0.7138298987	0.3934387496
4170	0.7138314762	0.3934347346
4171	0.7138269536	0.3934343522
4172	0.7138171651	0.3934310255
4173	0.7138276099	0.3934307196
4174	0.7138082938	0.3934296107
4175	0.7138217457	0.3934287312
4176	0.713825727	0.3934273929
4177	0.7138379132	0.3934208542
4178	0.7138572909	0.3934181011
4179	0.7138267348	0.3934159597
4180	0.7138228699	0.3934152714
4181	0.7138228699	0.393415042
4182	0.7138315237	0.3934114094
4183	0.7138041079	0.3934080827
4184	0.7137970588	0.3934047177
4185	0.7138053639	0.3934037618
4186	0.7138206479	0.3934011998
4187	0.7138346019	0.3933992879
4188	0.7138346019	0.3933984084
4189	0.7138442063	0.3933979496
4190	0.7138594485	0.3933958465
4191	0.7138538323	0.3933932845
4192	0.7138678645	0.3933916021
4193	0.7138453239	0.3933891931
4194	0.7138162097	0.3933850251
4195	0.7138817448	0.3933797865
4196	0.7138767485	0.3933784099
4197	0.7138779499	0.3933778363
4198	0.7138867346	0.3933745479
4199	0.7139295025	0.3933720624
4200	0.7139436399	0.3933707241
4201	0.7139192556	0.3933691563
4202	0.7139051988	0.3933660208
4203	0.7139261747	0.3933621205
4204	0.7139736368	0.3933577614
4205	0.7139639384	0.3933541287
4206	0.7139307007	0.3933506873
4207	0.713904155	0.3933486224
4208	0.7139254034	0.3933463664
4209	0.7139356616	0.3933431544
4210	0.7139497057	0.3933403248
